player_id,player_display_name,position,primary_team_2025,teams_2025,games_played_2025,age_2025,years_exp_2025,draft_number,fantasy_points_ppr_2025,fantasy_points_ppr_per_game_2025,targets_2025,receptions_2025,carries_2025,value_score,predicted_2026_fantasy_points_ppr,predicted_2026_games_played,predicted_2026_ppr_per_game,projection_change_from_2025,projection_change_label,prediction_interval_low,prediction_interval_high,prediction_uncertainty,model_disagreement,fantasy_overall_rank,fantasy_position_rank,predicted_2026_overall_percentile,predicted_2026_position_percentile,fantasy_projection_tier,usage_profile,breakout_potential,slump_potential,draft_board_bucket,confidence_score,confidence_level,selected_model,selected_model_label,model_selection_reason,fantasy_note,fantasy_explanation
00-0039338,Brock Bowers,TE,LV,LV,12,23,1,13,176.2,14.6833333333,86,64,2,0.932273897336,186.695803917,15.3425449357,14.1336106356,10.4958039166,Similar to 2025,106.195289302,267.196318531,62.8910270428,21.5205457653,40,2,0.922772277228,0.990909090909,Elite Fantasy Profile,Regular receiving TE,Medium,Low,Elite Upside,30,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 186.7 PPR points vs 176.2 in 2025 (+10.5). Usage: Regular receiving TE. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 15.3 projected games at 14.1 PPR/game. Reasonable model range: 106-267 PPR.
00-0038120,Breece Hall,RB,NYJ,NYJ,16,24,3,36,207.66,12.97875,48,36,243,-0.78942919353,185.112469253,13.6459709346,12.7897519154,-22.5475307474,Similar to 2025,108.640794858,261.584143647,59.743495621,8.78281711938,41,10,0.920792079208,0.929133858268,Elite Fantasy Profile,Rush-volume RB,Low,Low,Core Starter,62.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production,Projects 185.1 PPR points vs 207.7 in 2025 (-22.5). Usage: Rush-volume RB. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.6 projected games at 12.8 PPR/game. Reasonable model range: 109-262 PPR.
00-0035676,A.J. Brown,WR,PHI,PHI,15,28,6,51,220.3,14.6866666667,121,78,0,1.21878067851,182.96727662,14.3923758748,15.0356524851,-37.3327233804,Projected regression,102.921087104,263.013466135,62.536085559,20.4600734255,42,12,0.918811881188,0.946601941748,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Core Starter,54.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 183.0 PPR points vs 220.3 in 2025 (-37.3). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.4 projected games at 15.0 PPR/game. Reasonable model range: 103-263 PPR.
00-0036275,D'Andre Swift,RB,CHI,CHI,16,26,5,35,228.6,14.2875,48,34,223,1.55634758639,181.114794793,13.8355166153,12.9080648182,-47.4852052067,Projected regression,105.068408255,257.161181332,59.411239483,6.12764101705,43,11,0.916831683168,0.92125984252,Elite Fantasy Profile,Rush-volume RB,Low,Medium,Core Starter,76.2,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; high 2025 fantasy production,Projects 181.1 PPR points vs 228.6 in 2025 (-47.5). Usage: Rush-volume RB. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.8 projected games at 12.9 PPR/game. Reasonable model range: 105-257 PPR.
00-0036912,DeVonta Smith,WR,PHI,PHI,17,27,4,10,201.8,11.8705882353,113,77,0,2.3144520321,178.663638603,14.3131097145,13.0964695643,-23.1363613973,Similar to 2025,99.9146315832,257.412645622,61.522661734,17.1140443605,44,13,0.914851485149,0.941747572816,Elite Fantasy Profile,Regular WR target volume,Low,Low,Core Starter,60,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 178.7 PPR points vs 201.8 in 2025 (-23.1). Usage: Regular WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.3 projected games at 13.1 PPR/game. Reasonable model range: 100-257 PPR.
00-0039910,Jayden Daniels,QB,WAS,WAS,7,25,1,2,114.28,16.3257142857,0,0,58,-0.36651841241,176.405830879,10.2050209614,16.9950685124,62.1258308789,Projected increase,99.3160782293,253.495583528,60.2263692574,11.621882871,45,19,0.912871287129,0.709677419355,Starter/Flex,QB production profile,High,Low,Breakout Target,28,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; wide projection range,Projects 176.4 PPR points vs 114.3 in 2025 (+62.1). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.2 projected games at 17.0 PPR/game. Reasonable model range: 99-253 PPR.
00-0036973,Travis Etienne,RB,JAX,JAX,17,26,4,25,253.9,14.9352941176,52,36,260,-0.468214177599,176.402426063,14.03608807,11.7965582395,-77.4975739371,Projected regression,100.210900865,252.593951261,59.5246290608,7.14381357214,46,12,0.910891089109,0.913385826772,Elite Fantasy Profile,Rush-volume RB,Low,High,Regression Watch,69.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production,Projects 176.4 PPR points vs 253.9 in 2025 (-77.5). Usage: Rush-volume RB. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.0 projected games at 11.8 PPR/game. Reasonable model range: 100-253 PPR.
00-0038117,Wan'Dale Robinson,WR,NYG,NYG,16,24,3,43,217.9,13.61875,140,92,3,0.567350370534,175.798259285,13.9102628816,12.328375742,-42.1017407148,Projected regression,99.9518877708,251.6446308,59.2549777456,4.35947189106,47,14,0.908910891089,0.936893203883,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Core Starter,78.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; high 2025 fantasy production,Projects 175.8 PPR points vs 217.9 in 2025 (-42.1). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.9 projected games at 12.3 PPR/game. Reasonable model range: 100-252 PPR.
00-0035710,Daniel Jones,QB,IND,IND,13,28,6,6,226.44,17.4184615385,0,0,45,1.25058092489,175.749043825,11.9443278985,15.1791662367,-50.6909561747,Projected regression,94.6035296747,256.894557976,63.3949329302,22.9514733461,48,20,0.906930693069,0.693548387097,Starter/Flex,QB production profile,Low,Medium,Slump Watch,50,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 175.7 PPR points vs 226.4 in 2025 (-50.7). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 11.9 projected games at 15.2 PPR/game. Reasonable model range: 95-257 PPR.
00-0039150,Bryce Young,QB,CAR,CAR,16,24,2,1,218.04,13.6275,0,0,54,-0.625931029508,174.993996897,12.9445159458,13.4614159746,-43.046003103,Projected regression,98.7720030361,251.215990758,59.5484327038,7.33951258678,49,21,0.90495049505,0.677419354839,Starter/Flex,QB production profile,Low,Medium,Slump Watch,60.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production,Projects 175.0 PPR points vs 218.0 in 2025 (-43.0). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 12.9 projected games at 13.5 PPR/game. Reasonable model range: 99-251 PPR.
00-0036410,Tee Higgins,WR,CIN,CIN,15,26,5,33,211.6,14.1066666667,98,59,0,1.34078368296,172.035673538,13.3554857494,14.0931643104,-39.5643264618,Projected regression,95.8288131882,248.242533888,59.5366096484,7.2429618224,50,15,0.90297029703,0.932038834951,Elite Fantasy Profile,Regular WR target volume,Low,Medium,Core Starter,71.5,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; high 2025 fantasy production,Projects 172.0 PPR points vs 211.6 in 2025 (-39.6). Usage: Regular WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.4 projected games at 14.1 PPR/game. Reasonable model range: 96-248 PPR.
00-0036442,Joe Burrow,QB,CIN,CIN,8,29,5,1,134.46,16.8075,0,0,14,0.47034409414,171.738254393,10.5519538006,17.8743307338,37.2782543932,Projected increase,95.0049994164,248.47150937,59.9478554506,10.0795823655,51,22,0.90099009901,0.661290322581,Starter/Flex,QB production profile,Medium,Low,Upside Watch,51.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 171.7 PPR points vs 134.5 in 2025 (+37.3). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.6 projected games at 17.9 PPR/game. Reasonable model range: 95-248 PPR.
00-0039915,Ladd McConkey,WR,LAC,LAC,16,24,1,34,180.9,11.30625,106,66,0,-0.182093708579,170.962371789,13.8299478312,14.5923495558,-9.93762821119,Similar to 2025,93.2267536599,248.697989918,60.7309516632,14.0036101578,52,16,0.89900990099,0.927184466019,Elite Fantasy Profile,Regular WR target volume,Medium,Low,Elite Upside,41.6,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 171.0 PPR points vs 180.9 in 2025 (-9.9). Usage: Regular WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.8 projected games at 14.6 PPR/game. Reasonable model range: 93-249 PPR.
00-0034844,Saquon Barkley,RB,PHI,PHI,16,28,7,2,232.3,14.51875,50,37,280,-2.11015067605,169.646179389,15.0811478031,14.9105043349,-62.6538206109,Projected regression,88.1833572485,251.10900153,63.6428297974,23.627576942,53,13,0.89702970297,0.905511811024,Elite Fantasy Profile,Rush-volume RB,Low,High,Regression Watch,55,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 169.6 PPR points vs 232.3 in 2025 (-62.7). Usage: Rush-volume RB. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 15.1 projected games at 14.9 PPR/game. Reasonable model range: 88-251 PPR.
00-0040124,Tetairoa McMillan,WR,CAR,CAR,17,22,0,8,213.4,12.5529411765,122,70,0,0.773946978518,169.102787052,14.6318972353,13.5365630225,-44.2972129477,Projected regression,89.942125169,248.263448936,61.8442670963,18.2363916446,54,17,0.89504950495,0.922330097087,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Elite Upside,34.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 169.1 PPR points vs 213.4 in 2025 (-44.3). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.6 projected games at 13.5 PPR/game. Reasonable model range: 90-248 PPR.
00-0034348,Courtland Sutton,WR,DEN,DEN,17,30,7,40,219.7,12.9235294118,124,74,0,1.84963675327,168.99169563,14.5566217245,10.9640343632,-50.70830437,Projected regression,92.5904479819,245.392943278,59.688474725,8.40039418924,55,18,0.893069306931,0.917475728155,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Core Starter,71.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; high 2025 fantasy production,Projects 169.0 PPR points vs 219.7 in 2025 (-50.7). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.6 projected games at 11.0 PPR/game. Reasonable model range: 93-245 PPR.
00-0036322,Justin Jefferson,WR,MIN,MIN,17,26,5,22,201.5,11.8529411765,141,84,2,-1.30078222626,168.402985466,14.0630307147,15.9324549025,-33.0970145341,Projected regression,87.1945365052,249.611434427,63.4441007506,23.0869341312,56,19,0.891089108911,0.912621359223,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Core Starter,56.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 168.4 PPR points vs 201.5 in 2025 (-33.1). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.1 projected games at 15.9 PPR/game. Reasonable model range: 87-250 PPR.
00-0039893,Brian Thomas Jr.,WR,JAX,JAX,14,23,1,23,138.8,9.91428571429,91,48,3,0.497387942996,168.333160805,14.6241557749,12.6869081215,29.533160805,Similar to 2025,89.6834668408,246.982854769,61.4450734096,16.832993015,57,20,0.889108910891,0.907766990291,Elite Fantasy Profile,Regular WR target volume,Medium,Low,Elite Upside,36.4,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 168.3 PPR points vs 138.8 in 2025 (+29.5). Usage: Regular WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.6 projected games at 12.7 PPR/game. Reasonable model range: 90-247 PPR.
00-0036970,Kyle Pitts,TE,ATL,ATL,17,25,4,4,210.8,12.4,118,88,0,1.09745418286,167.614987544,14.5034969116,12.1669051629,-43.1850124556,Projected regression,91.7324788539,243.497496235,59.2832099144,4.72774632273,58,3,0.887128712871,0.981818181818,Elite Fantasy Profile,High-volume receiving TE,Low,Medium,Core Starter,84.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; high 2025 fantasy production,Projects 167.6 PPR points vs 210.8 in 2025 (-43.2). Usage: High-volume receiving TE. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.5 projected games at 12.2 PPR/game. Reasonable model range: 92-243 PPR.
00-0036997,Javonte Williams,RB,DAL,DAL,16,25,4,35,242.8,15.175,51,35,252,-0.527796503554,165.649637904,15.090265143,9.16543166933,-77.1503620963,Projected regression,85.6923136144,245.606962193,62.466659601,20.2468804816,59,14,0.885148514851,0.897637795276,Strong Starter,Rush-volume RB,Low,High,Regression Watch,56.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 165.6 PPR points vs 242.8 in 2025 (-77.2). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 15.1 projected games at 9.2 PPR/game. Reasonable model range: 86-246 PPR.
00-0038994,Jordan Addison,WR,MIN,MIN,14,23,2,23,135.1,9.65,79,42,2,0.588311070859,163.632666614,14.3822367075,11.8328968292,28.5326666136,Similar to 2025,86.9323024832,240.333030744,59.9221594769,9.92561352817,60,21,0.883168316832,0.902912621359,Elite Fantasy Profile,Limited WR volume,Medium,Low,Core Starter,50.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 163.6 PPR points vs 135.1 in 2025 (+28.5). Usage: Limited WR volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.4 projected games at 11.8 PPR/game. Reasonable model range: 87-240 PPR.
00-0035700,Josh Jacobs,RB,GB,GB,15,27,6,24,237.1,15.8066666667,44,36,234,0.116248034682,163.328744999,13.7124419099,12.4320030526,-73.7712550011,Projected regression,84.0656004453,242.591889552,61.9243316825,18.5060925605,61,15,0.881188118812,0.889763779528,Strong Starter,Rush-volume RB,Low,High,Regression Watch,55.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 163.3 PPR points vs 237.1 in 2025 (-73.8). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.7 projected games at 12.4 PPR/game. Reasonable model range: 84-243 PPR.
00-0036613,Jaylen Waddle,WR,MIA,MIA,16,27,4,6,194.12,12.1325,100,64,2,1.36166890819,162.575808072,13.8212149823,11.7751530448,-31.5441919279,Projected regression,86.6467831438,238.504833,59.3195507253,5.16349743677,62,22,0.879207920792,0.898058252427,Strong Starter,Regular WR target volume,Low,Medium,Slump Watch,80.9,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 162.6 PPR points vs 194.1 in 2025 (-31.5). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.8 projected games at 11.8 PPR/game. Reasonable model range: 87-239 PPR.
00-0037664,Alec Pierce,WR,IND,IND,15,25,3,53,183.3,12.22,84,47,0,2.38911225251,161.744373404,12.2974417313,12.014770986,-21.5556265964,Similar to 2025,84.5412954262,238.947451381,60.3149046698,12.072296089,63,23,0.877227722772,0.893203883495,Strong Starter,Regular WR target volume,Medium,Low,Upside Watch,54.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 161.7 PPR points vs 183.3 in 2025 (-21.6). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 12.3 projected games at 12.0 PPR/game. Reasonable model range: 85-239 PPR.
00-0036139,Rico Dowdle,RB,CAR,CAR,17,27,5,,216.3,12.7235294118,50,39,236,0.0974310216848,160.73713244,13.6709082682,10.0254676141,-55.5628675604,Projected regression,83.8497428622,237.624522017,60.0682731073,10.7726524879,64,16,0.875247524752,0.88188976378,Strong Starter,Rush-volume RB,Low,Medium,Slump Watch,59.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 160.7 PPR points vs 216.3 in 2025 (-55.6). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.7 projected games at 10.0 PPR/game. Reasonable model range: 84-238 PPR.
