player_id,player_display_name,position,primary_team_2025,teams_2025,games_played_2025,age_2025,years_exp_2025,draft_number,fantasy_points_ppr_2025,fantasy_points_ppr_per_game_2025,targets_2025,receptions_2025,carries_2025,value_score,predicted_2026_fantasy_points_ppr,predicted_2026_games_played,predicted_2026_ppr_per_game,projection_change_from_2025,projection_change_label,prediction_interval_low,prediction_interval_high,prediction_uncertainty,model_disagreement,fantasy_overall_rank,fantasy_position_rank,predicted_2026_overall_percentile,predicted_2026_position_percentile,fantasy_projection_tier,usage_profile,breakout_potential,slump_potential,draft_board_bucket,confidence_score,confidence_level,selected_model,selected_model_label,model_selection_reason,fantasy_note,fantasy_explanation,predicted_p_plays_meaningfully,is_rookie_projection
00-0041099,Barion Brown,WR,NOR,,0,,0,190,,,,,,,37.5628764861,8.0566991547,4.50368890807,,Rookie — no 2025 comparison,0,73.3494898214,28.6521444615,,350,148,0.396193771626,0.390041493776,Depth/Volatile,Rookie WR — no NFL usage yet,Low,Low,Volatile Depth,42.3,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (190 overall pick): 37.6 PPR points in 2026. Modeled 73% chance of playing a meaningful role (4+ games). Two-stage context: 8.1 projected games at 4.5 PPR/game if he plays. Reasonable model range: 0-73 PPR. No 2025 NFL history to compare against.,0.725949122286,True
00-0031236,Brandin Cooks,WR,NO,BUF/NO,13,32,11,20,51.9,3.99230769231,36,24,0,0.284039650449,37.4439979698,6.88398867384,4.17450952097,-14.4560020302,Similar to 2025,0,113.400899138,59.3413290381,5.40795151029,351,149,0.39446366782,0.385892116183,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,72,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 37.4 PPR points vs 51.9 in 2025 (-14.5). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 6.9 projected games at 4.2 PPR/game. Reasonable model range: 0-113 PPR.,,False
00-0038685,Chris Brooks,RB,GB,GB,17,25,2,,32.7,1.92352941176,17,13,27,-0.138945220134,37.2794238992,10.2432015357,3.13580136039,4.57942389915,Similar to 2025,0,113.202162677,59.3146396703,5.10676871925,352,89,0.392733564014,0.36690647482,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,67.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 37.3 PPR points vs 32.7 in 2025 (+4.6). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 10.2 projected games at 3.1 PPR/game. Reasonable model range: 0-113 PPR.,,False
00-0036980,Elijah Moore,WR,BUF,BUF,9,25,4,34,28.6,3.17777777778,17,9,6,-0.772137218524,37.0003276599,7.36219198115,5.17722962652,8.40032765989,Similar to 2025,0,113.757218202,59.9663207358,10.1888286921,353,150,0.391003460208,0.381742738589,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,51.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 37.0 PPR points vs 28.6 in 2025 (+8.4). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.4 projected games at 5.2 PPR/game. Reasonable model range: 0-114 PPR.,,False
00-0039405,Jawhar Jordan,RB,HOU,HOU,4,26,1,205,29.7,7.425,7,7,43,-0.368086471182,36.9279752039,4.25908391441,5.57105246929,7.22797520388,Similar to 2025,0,112.877245561,59.3353674664,5.34213813991,354,90,0.389273356401,0.359712230216,Depth/Volatile,Limited RB usage,Low,Low,Volatile Depth,38,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 36.9 PPR points vs 29.7 in 2025 (+7.2). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.3 projected games at 5.6 PPR/game. Reasonable model range: 0-113 PPR.,,False
00-0038440,Zavier Scott,RB,MIN,MIN,11,26,2,,39.2,3.56363636364,16,14,32,-0.462048010395,36.8118902632,4.26129615009,3.88459078076,-2.38810973684,Similar to 2025,0,113.150767695,59.6397479932,8.04687195313,355,91,0.387543252595,0.352517985612,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,47,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 36.8 PPR points vs 39.2 in 2025 (-2.4). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.3 projected games at 3.9 PPR/game. Reasonable model range: 0-113 PPR.,,False
00-0038840,Brycen Tremayne,WR,CAR,CAR,15,26,2,,30,2,18,14,0,-0.188286205369,36.5201391851,7.54456941497,3.34962570225,6.52013918513,Similar to 2025,0,112.464981169,59.3319078003,5.30357339461,356,151,0.385813148789,0.377593360996,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,64,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 36.5 PPR points vs 30.0 in 2025 (+6.5). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.5 projected games at 3.3 PPR/game. Reasonable model range: 0-112 PPR.,,False
00-0040142,Kaleb Johnson,RB,PIT,PIT,10,22,0,83,8.8,0.88,2,1,28,-0.26659393945,36.5059607202,7.16036658269,5.4702532677,27.7059607202,Similar to 2025,0,113.541311111,60.1838674929,11.3995839371,357,92,0.384083044983,0.345323741007,Depth/Volatile,Limited RB usage,Low,Low,Volatile Depth,26.6,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 36.5 PPR points vs 8.8 in 2025 (+27.7). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.2 projected games at 5.5 PPR/game. Reasonable model range: 0-114 PPR.,,False
00-0032385,Sterling Shepard,WR,TB,TB,13,32,9,40,82,6.30769230769,53,39,4,-0.705349775764,36.3996460235,5.5275733876,3.7784256596,-45.6003539765,Projected regression,0,112.524641401,59.4726526389,6.69694105082,358,152,0.382352941176,0.373443983402,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,66.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,balanced fantasy profile,Projects 36.4 PPR points vs 82.0 in 2025 (-45.6). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.5 projected games at 3.8 PPR/game. Reasonable model range: 0-113 PPR.,,False
00-0041117,Athan Kaliakmanis,QB,WAS,,0,,0,223,,,,,,,36.0862677366,3.86377266493,9.29362929391,,Rookie — no 2025 comparison,11.0520760933,63.2401218633,20.3859553789,,359,49,0.38062283737,0.294117647059,Depth/Volatile,Rookie QB — no NFL usage yet,Low,Low,Volatile Depth,43.5,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record; meaningful chance he doesn't win a real role in 2026",Rookie projection (223 overall pick): 36.1 PPR points in 2026. Modeled 38% chance of playing a meaningful role (4+ games). Two-stage context: 3.9 projected games at 9.3 PPR/game if he plays. Reasonable model range: 11-63 PPR. No 2025 NFL history to compare against.,0.375065759462,True
00-0040894,Malik Benson,WR,LVR,,0,,0,195,,,,,,,35.6152335616,7.6017375785,4.50326843147,,Rookie — no 2025 comparison,0,69.6795542453,27.2185758771,,360,153,0.378892733564,0.369294605809,Depth/Volatile,Rookie WR — no NFL usage yet,Low,Low,Volatile Depth,42.4,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (195 overall pick): 35.6 PPR points in 2026. Modeled 68% chance of playing a meaningful role (4+ games). Two-stage context: 7.6 projected games at 4.5 PPR/game if he plays. Reasonable model range: 0-70 PPR. No 2025 NFL history to compare against.,0.68495479563,True
00-0033955,Jeremy McNichols,RB,WAS,WAS,16,30,8,162,72.7,4.54375,31,25,44,0.39666837473,35.357121534,9.28053906221,4.69771242584,-37.342878466,Projected regression,0,111.267139121,59.3047012395,4.99000968361,361,93,0.377162629758,0.338129496403,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,78.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 35.4 PPR points vs 72.7 in 2025 (-37.3). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 9.3 projected games at 4.7 PPR/game. Reasonable model range: 0-111 PPR.,,False
00-0040179,DJ Giddens,RB,IND,IND,5,22,0,151,9.6,1.92,2,0,26,0.231551688206,34.7475255224,4.9969378348,5.00059310376,25.1475255224,Similar to 2025,0,110.9723192,59.5506200604,7.35723841633,362,94,0.375432525952,0.330935251799,Depth/Volatile,Limited RB usage,Low,Low,Volatile Depth,25.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 34.7 PPR points vs 9.6 in 2025 (+25.1). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.0 projected games at 5.0 PPR/game. Reasonable model range: 0-111 PPR.,,False
00-0039589,Kameron Johnson,WR,TB,TB,17,23,1,,17.7,1.04117647059,7,4,2,-0.534502221339,34.7433551529,8.90058766313,0.964834889174,17.0433551529,Similar to 2025,0,112.077469479,60.4172768172,12.5737800813,363,154,0.373702422145,0.365145228216,Depth/Volatile,Limited WR volume,Low,Low,Volatile Depth,43.6,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 34.7 PPR points vs 17.7 in 2025 (+17.0). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.9 projected games at 1.0 PPR/game. Reasonable model range: 0-112 PPR.,,False
00-0039757,Terrell Jennings,RB,NE,NE,6,24,1,,15.2,2.53333333333,1,1,23,0.63155328959,34.3101498183,4.8385620561,3.74512576066,19.1101498183,Similar to 2025,0,110.646245161,59.6375744862,8.03074704711,364,95,0.371972318339,0.323741007194,Depth/Volatile,Limited RB usage,Low,Low,Volatile Depth,32,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 34.3 PPR points vs 15.2 in 2025 (+19.1). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.8 projected games at 3.7 PPR/game. Reasonable model range: 0-111 PPR.,,False
00-0040895,Emmanuel Henderson Jr.,WR,SEA,,0,,0,199,,,,,,,34.2527617531,7.15653349291,4.61045920202,,Rookie — no 2025 comparison,0.261517689519,65.3806552503,25.4371631097,,365,155,0.370242214533,0.360995850622,Depth/Volatile,Rookie WR — no NFL usage yet,Low,Low,Volatile Depth,42.5,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (199 overall pick): 34.3 PPR points in 2026. Modeled 64% chance of playing a meaningful role (4+ games). Two-stage context: 7.2 projected games at 4.6 PPR/game if he plays. Reasonable model range: 0-65 PPR. No 2025 NFL history to compare against.,0.644839667963,True
00-0040154,Tai Felton,WR,MIN,MIN,12,22,0,102,5.5,0.458333333333,3,3,0,-0.492120323691,34.1439518516,8.57978439129,2.58266970406,28.6439518516,Similar to 2025,0,110.362608029,59.5458251387,7.31832624198,366,156,0.368512110727,0.356846473029,Depth/Volatile,Limited WR volume,Low,Low,Volatile Depth,37.9,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 34.1 PPR points vs 5.5 in 2025 (+28.6). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.6 projected games at 2.6 PPR/game. Reasonable model range: 0-110 PPR.,,False
00-0036196,Gabe Davis,WR,BUF,BUF,6,26,5,128,30.9,5.15,18,12,0,-0.0181129728577,34.129050843,5.60978067983,5.09766588765,3.22905084303,Similar to 2025,0,109.878700474,59.1794137744,3.17106010899,367,157,0.36678200692,0.352697095436,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,68.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; strong sample and tighter model range; low 2025 fantasy baseline,Projects 34.1 PPR points vs 30.9 in 2025 (+3.2). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.6 projected games at 5.1 PPR/game. Reasonable model range: 0-110 PPR.,,False
00-0041077,Justin Joly,TE,DEN,,0,,0,152,,,,,,,34.0763639166,7.30571833471,4.63475043976,,Rookie — no 2025 comparison,10.3446839265,56.4957530779,18.0277613873,,368,67,0.365051903114,0.492307692308,Depth/Volatile,Rookie TE — no NFL usage yet,Low,Low,Volatile Depth,43.8,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (152 overall pick): 34.1 PPR points in 2026. Modeled 72% chance of playing a meaningful role (4+ games). Two-stage context: 7.3 projected games at 4.6 PPR/game if he plays. Reasonable model range: 10-56 PPR. No 2025 NFL history to compare against.,0.720691387036,True
00-0040556,Corey Kiner,RB,ARI,ARI,4,23,0,,9.3,2.325,3,2,12,0.495575883491,33.869328667,5.62820833988,4.11779959744,24.569328667,Similar to 2025,0,110.047533011,59.514222144,7.05657458946,369,96,0.363321799308,0.31654676259,Depth/Volatile,Limited RB usage,Low,Low,Volatile Depth,24.7,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 33.9 PPR points vs 9.3 in 2025 (+24.6). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.6 projected games at 4.1 PPR/game. Reasonable model range: 0-110 PPR.,,False
00-0041399,CJ Daniels,WR,LAR,,0,,0,197,,,,,,,33.3858853249,6.91914108646,4.66518296401,,Rookie — no 2025 comparison,0.0723778937879,64.8466775983,25.3024608221,,370,158,0.361591695502,0.348547717842,Depth/Volatile,Rookie WR — no NFL usage yet,Low,Low,Volatile Depth,42.6,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (197 overall pick): 33.4 PPR points in 2026. Modeled 62% chance of playing a meaningful role (4+ games). Two-stage context: 6.9 projected games at 4.7 PPR/game if he plays. Reasonable model range: 0-65 PPR. No 2025 NFL history to compare against.,0.623449417961,True
00-0037231,Kevin Austin Jr.,WR,NO,NO,5,25,3,,33,6.6,23,13,0,-0.547244458063,32.916930429,5.98814492921,4.7185722311,-0.0830695710144,Similar to 2025,0,108.885636231,59.3505514079,5.50822657105,371,159,0.359861591696,0.344398340249,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,51.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 32.9 PPR points vs 33.0 in 2025 (-0.1). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 6.0 projected games at 4.7 PPR/game. Reasonable model range: 0-109 PPR.,,False
00-0040581,Dont'e Thornton Jr.,WR,LV,LV,11,23,0,108,23.5,2.13636363636,30,10,0,-1.20294895129,32.8495815362,5.89024245473,4.78706361396,9.34958153621,Similar to 2025,0,108.54079167,59.1337579167,2.15729758703,372,160,0.358131487889,0.340248962656,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,56.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 32.8 PPR points vs 23.5 in 2025 (+9.3). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.9 projected games at 4.8 PPR/game. Reasonable model range: 0-109 PPR.,,False
00-0041100,Josh Cameron,WR,JAX,,0,,0,191,,,,,,,32.164327952,7.04631049245,4.3674405093,,Rookie — no 2025 comparison,0,63.4315535592,24.7779506091,,373,161,0.356401384083,0.336099585062,Depth/Volatile,Rookie WR — no NFL usage yet,Low,Low,Volatile Depth,42.8,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (191 overall pick): 32.2 PPR points in 2026. Modeled 63% chance of playing a meaningful role (4+ games). Two-stage context: 7.0 projected games at 4.4 PPR/game if he plays. Reasonable model range: 0-63 PPR. No 2025 NFL history to compare against.,0.634908021155,True
00-0040024,Darius Cooper,WR,PHI,PHI,6,24,0,,18.2,3.03333333333,11,9,0,-0.359432236085,32.0341285901,3.68872246184,3.35280980548,13.8341285901,Similar to 2025,0,108.477288278,59.7212185062,8.62997957089,374,162,0.354671280277,0.331950207469,Depth/Volatile,Limited WR volume,Low,Low,Volatile Depth,24.8,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 32.0 PPR points vs 18.2 in 2025 (+13.8). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 3.7 projected games at 3.4 PPR/game. Reasonable model range: 0-108 PPR.,,False
00-0035406,Lil'Jordan Humphrey,WR,DEN,DEN/NYG,7,27,6,,34.6,4.94285714286,25,13,0,-0.144994074985,31.7084889804,7.5715763132,4.47886393965,-2.89151101956,Similar to 2025,0,107.417909833,59.1479850407,2.51728860288,375,163,0.352941176471,0.327800829876,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,73.2,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; strong sample and tighter model range; low 2025 fantasy baseline,Projects 31.7 PPR points vs 34.6 in 2025 (-2.9). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.6 projected games at 4.5 PPR/game. Reasonable model range: 0-107 PPR.,,False
00-0037563,Malik Davis,RB,DAL,DAL,10,27,3,,40.6,4.06,5,2,52,0.0299728400187,31.6922784542,8.43502271353,5.30626953855,-8.90772154583,Similar to 2025,0,107.768521756,59.4345650795,6.34981367608,376,97,0.351211072664,0.309352517986,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,56.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 31.7 PPR points vs 40.6 in 2025 (-8.9). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.4 projected games at 5.3 PPR/game. Reasonable model range: 0-108 PPR.,,False
00-0036422,Adam Trautman,TE,DEN,DEN,13,28,5,105,45.5,3.5,23,20,0,0.144545308277,31.6094872652,11.6563415054,3.62717850998,-13.8905127348,Similar to 2025,0,107.533722705,59.3158089375,5.12033177016,377,68,0.349480968858,0.484615384615,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,73.1,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 31.6 PPR points vs 45.5 in 2025 (-13.9). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 11.7 projected games at 3.6 PPR/game. Reasonable model range: 0-108 PPR.,,False
00-0041467,Lewis Bond,WR,HOU,,0,,0,204,,,,,,,31.502398132,7.01116248018,4.28050861128,,Rookie — no 2025 comparison,0,63.4093888837,24.7692925327,,378,164,0.347750865052,0.323651452282,Depth/Volatile,Rookie WR — no NFL usage yet,Low,Low,Volatile Depth,42.9,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record",Rookie projection (204 overall pick): 31.5 PPR points in 2026. Modeled 63% chance of playing a meaningful role (4+ games). Two-stage context: 7.0 projected games at 4.3 PPR/game if he plays. Reasonable model range: 0-63 PPR. No 2025 NFL history to compare against.,0.631741008441,True
00-0034775,Christian Kirk,WR,HOU,HOU,11,29,7,47,57.9,5.26363636364,52,28,0,-1.68651306517,31.3526026466,4.49224245741,5.38783296885,-26.5473973534,Similar to 2025,0,107.17928585,59.2395962527,4.1451624478,379,165,0.346020761246,0.319502074689,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,73.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 31.4 PPR points vs 57.9 in 2025 (-26.5). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.5 projected games at 5.4 PPR/game. Reasonable model range: 0-107 PPR.,,False
00-0039794,Braelon Allen,RB,NYJ,NYJ,4,21,1,134,15.3,3.825,3,2,18,-0.389658143853,31.2445975768,4.57212692541,4.73501891577,15.9445975768,Similar to 2025,0,107.137417484,59.2912655523,4.82770942859,380,98,0.344290657439,0.302158273381,Depth/Volatile,Limited RB usage,Low,Low,Volatile Depth,39.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 31.2 PPR points vs 15.3 in 2025 (+15.9). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.6 projected games at 4.7 PPR/game. Reasonable model range: 0-107 PPR.,,False
00-0038090,Skyy Moore,WR,SF,SF,17,25,3,54,14.8,0.870588235294,7,5,2,-0.28734495117,30.832906531,9.55985050826,2.64147087613,16.032906531,Similar to 2025,0,107.023862015,59.5241839721,7.14010399586,381,166,0.342560553633,0.315352697095,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,66.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 30.8 PPR points vs 14.8 in 2025 (+16.0). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 9.6 projected games at 2.6 PPR/game. Reasonable model range: 0-107 PPR.,,False
00-0038839,Mitchell Tinsley,WR,CIN,CIN,8,26,2,,31.6,3.95,24,8,0,-0.426102003951,30.5956414061,5.47090527792,3.97599363805,-1.00435859386,Similar to 2025,0,106.367233242,59.1965561215,3.47632912363,382,167,0.340830449827,0.311203319502,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,58.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 30.6 PPR points vs 31.6 in 2025 (-1.0). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.5 projected games at 4.0 PPR/game. Reasonable model range: 0-106 PPR.,,False
00-0037267,Jerome Ford,RB,CLE,CLE,13,26,3,156,43.6,3.35384615385,32,26,24,-0.363226981158,30.5172263657,6.376312197,4.38231560475,-13.0827736343,Similar to 2025,0,106.303632614,59.2081298814,3.6681400722,383,99,0.339100346021,0.294964028777,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,72.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 30.5 PPR points vs 43.6 in 2025 (-13.1). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 6.4 projected games at 4.4 PPR/game. Reasonable model range: 0-106 PPR.,,False
00-0038400,Tanner McKee,QB,PHI,PHI,4,25,2,188,13.76,3.44,0,0,8,-0.433658576237,30.2195755598,3.38936365317,7.45858376259,16.4595755598,Similar to 2025,0,106.335280379,59.4653943898,6.63217441433,384,50,0.337370242215,0.279411764706,Depth/Volatile,QB production profile,Low,Low,Volatile Depth,38.7,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 30.2 PPR points vs 13.8 in 2025 (+16.5). Usage: QB production profile. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 3.4 projected games at 7.5 PPR/game. Reasonable model range: 0-106 PPR.,,False
